TransactionID,ClaimNumber,TransactionType,CostType,Amount,TransactionDate,CheckNumber
KM-TXN-001862,KM-CLM-000525,Reserve,Legal,61970.99,2024-03-13,
KM-TXN-001863,KM-CLM-000294,Payment,Indemnity,855.07,2022-06-25,CHK-590406
KM-TXN-001864,KM-CLM-000748,Reserve,Indemnity,3199.9,2022-07-30,
KM-TXN-001865,KM-CLM-000273,Reserve,Legal,13265.26,2024-08-12,
KM-TXN-001866,KM-CLM-000379,Reserve Change,Expense,4968.93,2024-01-27,
KM-TXN-001867,KM-CLM-000626,Payment,Legal,5695.32,2024-03-22,CHK-373516
KM-TXN-001868,KM-CLM-000664,Reserve Change,Indemnity,186.59,2023-05-23,
KM-TXN-001869,KM-CLM-000026,Payment,Indemnity,3585.17,2023-06-01,CHK-132975
KM-TXN-001870,KM-CLM-000680,Reserve Change,Indemnity,2632.92,2024-07-19,
KM-TXN-001871,KM-CLM-000544,Reserve,Legal,1710.23,2022-03-10,
KM-TXN-001872,KM-CLM-000733,Payment,Medical,221.13,2021-10-16,CHK-220898
KM-TXN-001873,KM-CLM-000718,Payment,Medical,616.2,2023-11-16,CHK-642145
KM-TXN-001874,KM-CLM-000610,Reserve Change,Expense,7193.65,2023-10-24,
KM-TXN-001875,KM-CLM-000091,Payment,Medical,25741.4,2023-07-11,CHK-790311
KM-TXN-001876,KM-CLM-000476,Reserve Change,Medical,-455.09,2021-10-24,
KM-TXN-001877,KM-CLM-000726,Payment,Indemnity,9703.25,2024-08-09,CHK-761770
KM-TXN-001878,KM-CLM-000188,Recovery,Subrogation,-494.03,2021-11-08,
KM-TXN-001879,KM-CLM-000569,Reserve Change,Legal,1745.17,2022-02-16,
KM-TXN-001880,KM-CLM-000619,Reserve Change,Indemnity,-3071.02,2024-04-25,
KM-TXN-001881,KM-CLM-000195,Recovery,Subrogation,-1834.54,2023-02-01,
KM-TXN-001882,KM-CLM-000534,Payment,Expense,840.22,2021-12-24,CHK-295481
KM-TXN-001883,KM-CLM-000698,Reserve,Medical,1288.3,2022-01-28,
KM-TXN-001884,KM-CLM-000085,Payment,Indemnity,1912.37,2024-03-18,CHK-598293
KM-TXN-001885,KM-CLM-000592,Reserve,Medical,16733.19,2022-09-16,
KM-TXN-001886,KM-CLM-000077,Reserve,Indemnity,6282.23,2021-09-14,
KM-TXN-001887,KM-CLM-000330,Payment,Medical,1029.85,2024-06-12,CHK-246606
KM-TXN-001888,KM-CLM-000383,Reserve Change,Medical,-4498.39,2023-04-09,
KM-TXN-001889,KM-CLM-000433,Reserve,Indemnity,391.37,2021-07-17,
KM-TXN-001890,KM-CLM-000377,Payment,Legal,1045.76,2022-09-02,CHK-589943
KM-TXN-001891,KM-CLM-000341,Payment,Indemnity,1504.93,2023-01-15,CHK-715326
KM-TXN-001892,KM-CLM-000177,Reserve Change,Expense,2769.8,2022-10-28,
KM-TXN-001893,KM-CLM-000426,Reserve,Expense,853.49,2023-08-09,
KM-TXN-001894,KM-CLM-000424,Payment,Medical,4031.22,2023-06-03,CHK-438680
KM-TXN-001895,KM-CLM-000174,Reserve Change,Medical,-2970.79,2021-10-18,
KM-TXN-001896,KM-CLM-000406,Payment,Legal,976.01,2022-04-20,CHK-490366
KM-TXN-001897,KM-CLM-000082,Recovery,Salvage,-2318.6,2023-01-11,
KM-TXN-001898,KM-CLM-000021,Reserve Change,Indemnity,-12386.74,2021-11-01,
KM-TXN-001899,KM-CLM-000691,Reserve,Medical,780.36,2024-05-30,
KM-TXN-001900,KM-CLM-000398,Reserve Change,Medical,228.23,2024-08-22,
KM-TXN-001901,KM-CLM-000330,Reserve Change,Indemnity,-24.85,2022-10-08,
KM-TXN-001902,KM-CLM-000225,Reserve,Expense,382.61,2024-04-26,
KM-TXN-001903,KM-CLM-000777,Payment,Expense,999.2,2024-03-21,CHK-691155
KM-TXN-001904,KM-CLM-000402,Payment,Medical,5707.97,2023-03-02,CHK-496267
KM-TXN-001905,KM-CLM-000781,Reserve Change,Indemnity,-5814.15,2023-08-27,
KM-TXN-001906,KM-CLM-000763,Reserve,Legal,24862.81,2021-09-25,
KM-TXN-001907,KM-CLM-000785,Recovery,Deductible,-325.0,2024-06-23,
KM-TXN-001908,KM-CLM-000438,Reserve,Expense,296.08,2022-01-14,
KM-TXN-001909,KM-CLM-000272,Reserve Change,Indemnity,4095.43,2024-09-06,
KM-TXN-001910,KM-CLM-000280,Payment,Legal,2442.63,2024-01-21,CHK-790282
KM-TXN-001911,KM-CLM-000223,Payment,Medical,311.34,2022-11-21,CHK-716972
KM-TXN-001912,KM-CLM-000587,Payment,Legal,942.62,2021-08-01,CHK-135494
KM-TXN-001913,KM-CLM-000663,Reserve Change,Medical,8624.82,2021-08-06,
KM-TXN-001914,KM-CLM-000509,Payment,Indemnity,3983.93,2023-04-24,CHK-438031
KM-TXN-001915,KM-CLM-000342,Reserve Change,Expense,5576.93,2023-10-12,
KM-TXN-001916,KM-CLM-000617,Reserve,Expense,891.16,2022-11-17,
KM-TXN-001917,KM-CLM-000042,Recovery,Subrogation,-2264.88,2022-07-16,
KM-TXN-001918,KM-CLM-000176,Reserve Change,Indemnity,-7119.77,2023-04-17,
KM-TXN-001919,KM-CLM-000245,Payment,Medical,340.09,2021-09-30,CHK-835354
KM-TXN-001920,KM-CLM-000253,Reserve Change,Legal,4175.6,2022-03-13,
KM-TXN-001921,KM-CLM-000274,Payment,Expense,366.03,2022-07-24,CHK-209694
KM-TXN-001922,KM-CLM-000334,Reserve Change,Legal,7587.8,2024-06-25,
KM-TXN-001923,KM-CLM-000604,Reserve,Indemnity,750.98,2023-04-07,
KM-TXN-001924,KM-CLM-000011,Reserve,Medical,1143.57,2021-10-06,
KM-TXN-001925,KM-CLM-000152,Reserve Change,Expense,5765.86,2022-09-26,
KM-TXN-001926,KM-CLM-000189,Reserve Change,Indemnity,-3103.76,2024-03-07,
KM-TXN-001927,KM-CLM-000676,Payment,Expense,4694.68,2021-10-28,CHK-760049
KM-TXN-001928,KM-CLM-000638,Reserve Change,Legal,-5566.93,2024-07-29,
KM-TXN-001929,KM-CLM-000211,Payment,Medical,1297.35,2021-08-12,CHK-476317
KM-TXN-001930,KM-CLM-000097,Reserve Change,Expense,3704.32,2023-05-10,
KM-TXN-001931,KM-CLM-000339,Payment,Medical,655.32,2021-10-23,CHK-108281
KM-TXN-001932,KM-CLM-000047,Reserve,Expense,22790.3,2023-10-01,
KM-TXN-001933,KM-CLM-000736,Payment,Legal,1173.4,2021-11-13,CHK-266461
KM-TXN-001934,KM-CLM-000057,Reserve Change,Indemnity,600.46,2024-07-04,
KM-TXN-001935,KM-CLM-000075,Payment,Expense,542.83,2024-02-06,CHK-541878
KM-TXN-001936,KM-CLM-000254,Reserve Change,Indemnity,-3851.81,2022-02-21,
KM-TXN-001937,KM-CLM-000663,Reserve Change,Legal,-4220.71,2022-12-07,
KM-TXN-001938,KM-CLM-000571,Payment,Legal,870.64,2021-08-25,CHK-598593
KM-TXN-001939,KM-CLM-000598,Payment,Medical,11561.59,2021-12-31,CHK-450971
KM-TXN-001940,KM-CLM-000170,Payment,Indemnity,6939.24,2021-08-12,CHK-453026
KM-TXN-001941,KM-CLM-000146,Payment,Medical,3109.32,2024-03-14,CHK-779352
KM-TXN-001942,KM-CLM-000033,Reserve,Indemnity,1830.0,2024-04-05,
KM-TXN-001943,KM-CLM-000515,Reserve Change,Indemnity,-4210.39,2022-09-05,
KM-TXN-001944,KM-CLM-000796,Payment,Expense,564.8,2023-05-19,CHK-205075
KM-TXN-001945,KM-CLM-000257,Reserve Change,Medical,-1519.17,2023-11-01,
KM-TXN-001946,KM-CLM-000126,Payment,Legal,2530.46,2024-02-04,CHK-296200
KM-TXN-001947,KM-CLM-000113,Payment,Medical,3778.66,2023-02-12,CHK-475394
KM-TXN-001948,KM-CLM-000342,Payment,Indemnity,1839.57,2022-09-10,CHK-421153
KM-TXN-001949,KM-CLM-000048,Reserve Change,Indemnity,2827.24,2021-07-14,
KM-TXN-001950,KM-CLM-000364,Payment,Medical,5558.82,2021-09-22,CHK-270651
KM-TXN-001951,KM-CLM-000787,Reserve Change,Expense,-1858.78,2021-07-24,
KM-TXN-001952,KM-CLM-000398,Payment,Legal,6755.12,2022-07-07,CHK-589518
KM-TXN-001953,KM-CLM-000195,Reserve Change,Expense,-4918.67,2024-05-30,
KM-TXN-001954,KM-CLM-000737,Reserve Change,Medical,2931.91,2023-07-17,
KM-TXN-001955,KM-CLM-000725,Reserve Change,Medical,159.82,2021-07-08,
KM-TXN-001956,KM-CLM-000321,Payment,Legal,2231.35,2024-07-06,CHK-673338
KM-TXN-001957,KM-CLM-000794,Payment,Medical,1162.86,2024-02-13,CHK-295203
KM-TXN-001958,KM-CLM-000138,Reserve Change,Indemnity,6236.61,2021-09-15,
KM-TXN-001959,KM-CLM-000355,Payment,Medical,875.61,2023-08-02,CHK-888576
KM-TXN-001960,KM-CLM-000070,Recovery,Deductible,-2663.66,2023-07-13,
KM-TXN-001961,KM-CLM-000582,Reserve Change,Legal,6970.16,2022-02-12,
KM-TXN-001962,KM-CLM-000483,Payment,Expense,3106.76,2023-10-29,CHK-122806
KM-TXN-001963,KM-CLM-000720,Payment,Medical,1242.15,2023-10-23,CHK-560333
KM-TXN-001964,KM-CLM-000712,Reserve,Expense,1398.76,2024-06-30,
KM-TXN-001965,KM-CLM-000059,Reserve,Expense,246.77,2022-03-10,
KM-TXN-001966,KM-CLM-000771,Reserve Change,Indemnity,2699.39,2022-01-23,
KM-TXN-001967,KM-CLM-000389,Reserve Change,Legal,-5557.48,2023-11-14,
KM-TXN-001968,KM-CLM-000351,Reserve,Expense,1144.56,2022-01-28,
KM-TXN-001969,KM-CLM-000339,Reserve Change,Indemnity,2755.04,2023-06-24,
KM-TXN-001970,KM-CLM-000677,Reserve,Medical,2579.04,2023-05-22,
KM-TXN-001971,KM-CLM-000757,Payment,Expense,2347.53,2022-07-02,CHK-948530
KM-TXN-001972,KM-CLM-000596,Reserve,Expense,9807.22,2023-05-04,
KM-TXN-001973,KM-CLM-000436,Reserve Change,Medical,8023.5,2023-11-12,
KM-TXN-001974,KM-CLM-000450,Reserve Change,Medical,992.87,2021-09-27,
KM-TXN-001975,KM-CLM-000377,Payment,Indemnity,934.92,2022-10-01,CHK-746564
KM-TXN-001976,KM-CLM-000391,Payment,Medical,1652.27,2022-09-19,CHK-578617
KM-TXN-001977,KM-CLM-000481,Payment,Medical,903.75,2021-12-06,CHK-722408
KM-TXN-001978,KM-CLM-000114,Reserve Change,Legal,9398.77,2021-06-21,
KM-TXN-001979,KM-CLM-000746,Reserve,Expense,8589.97,2022-09-09,
KM-TXN-001980,KM-CLM-000774,Payment,Medical,3646.78,2023-09-24,CHK-703943
KM-TXN-001981,KM-CLM-000172,Recovery,Salvage,-2572.16,2024-06-03,
KM-TXN-001982,KM-CLM-000018,Payment,Indemnity,653.81,2024-08-07,CHK-828234
KM-TXN-001983,KM-CLM-000235,Reserve,Indemnity,578.4,2021-09-02,
KM-TXN-001984,KM-CLM-000310,Payment,Legal,1759.37,2021-07-01,CHK-556097
KM-TXN-001985,KM-CLM-000669,Recovery,Subrogation,-160.18,2022-10-25,
KM-TXN-001986,KM-CLM-000723,Reserve Change,Medical,-2055.53,2021-09-25,
KM-TXN-001987,KM-CLM-000281,Reserve,Indemnity,187.1,2021-11-04,
KM-TXN-001988,KM-CLM-000196,Payment,Medical,357.09,2021-09-25,CHK-866461
KM-TXN-001989,KM-CLM-000115,Payment,Medical,7844.09,2022-02-15,CHK-518731
KM-TXN-001990,KM-CLM-000397,Reserve,Medical,9017.8,2023-11-16,
KM-TXN-001991,KM-CLM-000672,Payment,Indemnity,15633.66,2022-06-05,CHK-596576
KM-TXN-001992,KM-CLM-000667,Reserve,Medical,4690.49,2022-12-31,
KM-TXN-001993,KM-CLM-000563,Reserve,Medical,4427.99,2021-08-29,
KM-TXN-001994,KM-CLM-000418,Reserve Change,Medical,1077.37,2023-03-06,
KM-TXN-001995,KM-CLM-000284,Payment,Indemnity,134110.26,2023-05-18,CHK-974613
KM-TXN-001996,KM-CLM-000585,Reserve Change,Legal,5263.02,2022-10-14,
KM-TXN-001997,KM-CLM-000328,Payment,Legal,659.36,2023-01-20,CHK-355421
KM-TXN-001998,KM-CLM-000341,Payment,Expense,2947.79,2022-02-21,CHK-364843
KM-TXN-001999,KM-CLM-000622,Payment,Medical,2171.29,2023-08-24,CHK-858510
KM-TXN-002000,KM-CLM-000798,Reserve,Medical,14492.08,2024-02-06,
KM-TXN-002001,KM-CLM-000221,Reserve Change,Medical,9366.1,2022-02-06,
KM-TXN-002002,KM-CLM-000009,Recovery,Salvage,-1197.24,2021-11-05,
KM-TXN-002003,KM-CLM-000082,Payment,Medical,1158.74,2021-11-04,CHK-491344
KM-TXN-002004,KM-CLM-000294,Recovery,Deductible,-4291.32,2022-10-26,
KM-TXN-002005,KM-CLM-000375,Reserve Change,Medical,-6529.37,2024-06-18,
KM-TXN-002006,KM-CLM-000534,Reserve,Expense,3272.34,2022-07-27,
KM-TXN-002007,KM-CLM-000415,Reserve,Expense,18999.88,2024-03-10,
KM-TXN-002008,KM-CLM-000099,Reserve,Legal,1501.54,2023-06-02,
KM-TXN-002009,KM-CLM-000682,Reserve Change,Medical,-258.88,2022-08-26,
KM-TXN-002010,KM-CLM-000702,Reserve,Expense,1716.45,2023-11-26,
KM-TXN-002011,KM-CLM-000618,Payment,Legal,1726.74,2023-02-10,CHK-730133
KM-TXN-002012,KM-CLM-000777,Payment,Indemnity,780.93,2023-06-22,CHK-454291
KM-TXN-002013,KM-CLM-000382,Payment,Expense,1987.94,2024-07-04,CHK-605998
KM-TXN-002014,KM-CLM-000504,Reserve Change,Legal,-1648.11,2023-01-21,
KM-TXN-002015,KM-CLM-000447,Payment,Legal,8890.06,2022-10-14,CHK-811517
KM-TXN-002016,KM-CLM-000680,Payment,Medical,2871.53,2024-05-14,CHK-520639
KM-TXN-002017,KM-CLM-000344,Reserve Change,Legal,3690.65,2022-11-30,
KM-TXN-002018,KM-CLM-000425,Reserve,Legal,6102.57,2023-03-16,
KM-TXN-002019,KM-CLM-000625,Reserve,Legal,2561.55,2024-06-13,
KM-TXN-002020,KM-CLM-000306,Recovery,Deductible,-929.64,2024-03-28,
KM-TXN-002021,KM-CLM-000148,Reserve Change,Legal,1013.96,2021-12-31,
KM-TXN-002022,KM-CLM-000732,Payment,Medical,98.92,2021-09-19,CHK-414754
KM-TXN-002023,KM-CLM-000454,Reserve,Legal,5168.46,2023-05-11,
KM-TXN-002024,KM-CLM-000033,Reserve Change,Indemnity,3359.81,2023-09-20,
KM-TXN-002025,KM-CLM-000732,Payment,Legal,765.62,2024-02-21,CHK-142078
KM-TXN-002026,KM-CLM-000501,Reserve Change,Legal,4337.6,2022-12-25,
KM-TXN-002027,KM-CLM-000319,Reserve Change,Indemnity,1777.96,2021-11-08,
KM-TXN-002028,KM-CLM-000697,Reserve,Expense,2710.34,2022-07-22,
KM-TXN-002029,KM-CLM-000193,Reserve Change,Medical,2709.52,2022-03-08,
KM-TXN-002030,KM-CLM-000180,Reserve,Medical,2827.4,2024-05-02,
KM-TXN-002031,KM-CLM-000518,Reserve Change,Expense,1383.99,2022-09-16,
KM-TXN-002032,KM-CLM-000391,Reserve Change,Legal,-1299.61,2023-02-15,
KM-TXN-002033,KM-CLM-000521,Payment,Legal,3494.01,2024-07-07,CHK-345684
KM-TXN-002034,KM-CLM-000357,Payment,Expense,9101.46,2022-08-06,CHK-900244
KM-TXN-002035,KM-CLM-000573,Reserve,Legal,2555.04,2022-02-07,
KM-TXN-002036,KM-CLM-000464,Reserve,Expense,19021.79,2023-07-03,
KM-TXN-002037,KM-CLM-000675,Payment,Legal,1263.0,2022-03-18,CHK-631586
KM-TXN-002038,KM-CLM-000099,Reserve Change,Legal,-1455.61,2021-08-13,
KM-TXN-002039,KM-CLM-000148,Payment,Indemnity,1125.16,2022-09-25,CHK-213094
KM-TXN-002040,KM-CLM-000570,Reserve,Expense,390.72,2023-11-19,
KM-TXN-002041,KM-CLM-000727,Reserve Change,Medical,2501.78,2023-12-17,
KM-TXN-002042,KM-CLM-000316,Reserve,Legal,7525.63,2022-01-20,
KM-TXN-002043,KM-CLM-000182,Reserve Change,Medical,814.75,2021-07-14,
KM-TXN-002044,KM-CLM-000547,Payment,Medical,11677.56,2024-03-18,CHK-541435
KM-TXN-002045,KM-CLM-000303,Payment,Medical,13326.97,2021-08-09,CHK-546582
KM-TXN-002046,KM-CLM-000558,Reserve,Indemnity,34958.68,2022-12-06,
KM-TXN-002047,KM-CLM-000599,Reserve Change,Indemnity,-1176.64,2022-12-22,
KM-TXN-002048,KM-CLM-000004,Reserve,Expense,3200.05,2023-07-27,
KM-TXN-002049,KM-CLM-000778,Reserve,Legal,1067.17,2023-02-06,
KM-TXN-002050,KM-CLM-000107,Payment,Legal,1947.31,2021-11-21,CHK-911673
KM-TXN-002051,KM-CLM-000075,Reserve Change,Legal,41.27,2021-10-01,
KM-TXN-002052,KM-CLM-000040,Reserve,Legal,11022.21,2022-12-24,
KM-TXN-002053,KM-CLM-000639,Recovery,Deductible,-228.41,2023-07-27,
KM-TXN-002054,KM-CLM-000695,Recovery,Salvage,-457.48,2024-03-11,
KM-TXN-002055,KM-CLM-000119,Payment,Legal,236.53,2021-07-09,CHK-382445
KM-TXN-002056,KM-CLM-000073,Payment,Legal,765.67,2023-07-24,CHK-705540
KM-TXN-002057,KM-CLM-000552,Payment,Expense,5277.26,2023-07-28,CHK-520216
KM-TXN-002058,KM-CLM-000204,Payment,Indemnity,482.17,2023-11-27,CHK-721885
KM-TXN-002059,KM-CLM-000096,Payment,Legal,14658.47,2021-08-30,CHK-129942
KM-TXN-002060,KM-CLM-000279,Reserve,Indemnity,22322.57,2022-09-03,
KM-TXN-002061,KM-CLM-000143,Payment,Indemnity,3299.38,2022-07-27,CHK-271993
KM-TXN-002062,KM-CLM-000115,Reserve,Legal,36326.55,2023-07-17,
KM-TXN-002063,KM-CLM-000476,Payment,Medical,1563.62,2022-06-13,CHK-637085
KM-TXN-002064,KM-CLM-000133,Payment,Medical,746.18,2023-10-31,CHK-274467
KM-TXN-002065,KM-CLM-000168,Reserve Change,Legal,-479.71,2024-05-26,
KM-TXN-002066,KM-CLM-000245,Payment,Expense,229.84,2021-09-16,CHK-415183
KM-TXN-002067,KM-CLM-000277,Reserve,Expense,29322.4,2023-02-15,
KM-TXN-002068,KM-CLM-000259,Reserve,Legal,2912.21,2021-08-04,
KM-TXN-002069,KM-CLM-000046,Payment,Expense,730.52,2024-06-14,CHK-725843
KM-TXN-002070,KM-CLM-000346,Payment,Indemnity,839.28,2023-05-14,CHK-831519
KM-TXN-002071,KM-CLM-000237,Payment,Legal,1844.37,2021-07-24,CHK-649543
KM-TXN-002072,KM-CLM-000053,Payment,Legal,2087.14,2023-04-20,CHK-308102
KM-TXN-002073,KM-CLM-000148,Reserve Change,Medical,-730.52,2022-11-20,
KM-TXN-002074,KM-CLM-000699,Reserve Change,Medical,-752.75,2022-08-18,
KM-TXN-002075,KM-CLM-000533,Reserve,Legal,11210.87,2021-07-27,
KM-TXN-002076,KM-CLM-000090,Recovery,Subrogation,-221.7,2023-04-30,
KM-TXN-002077,KM-CLM-000233,Reserve,Expense,6889.73,2023-11-06,
KM-TXN-002078,KM-CLM-000727,Payment,Indemnity,1234.68,2023-10-24,CHK-695578
KM-TXN-002079,KM-CLM-000051,Payment,Medical,164.42,2021-09-25,CHK-888371
KM-TXN-002080,KM-CLM-000665,Payment,Expense,492.77,2022-01-10,CHK-246327
KM-TXN-002081,KM-CLM-000628,Payment,Legal,698.98,2024-07-08,CHK-236200
KM-TXN-002082,KM-CLM-000394,Reserve Change,Medical,8351.97,2023-08-04,
KM-TXN-002083,KM-CLM-000214,Payment,Expense,3111.95,2023-01-10,CHK-795632
KM-TXN-002084,KM-CLM-000451,Payment,Medical,2502.85,2024-05-31,CHK-449330
KM-TXN-002085,KM-CLM-000339,Reserve,Medical,2367.39,2024-01-06,
KM-TXN-002086,KM-CLM-000351,Payment,Indemnity,977.68,2023-10-17,CHK-926874
KM-TXN-002087,KM-CLM-000649,Reserve,Indemnity,833.54,2024-08-16,
KM-TXN-002088,KM-CLM-000285,Payment,Indemnity,1222.08,2024-08-07,CHK-156413
KM-TXN-002089,KM-CLM-000583,Reserve,Legal,38693.0,2024-04-28,
KM-TXN-002090,KM-CLM-000245,Reserve,Legal,680.5,2022-11-15,
KM-TXN-002091,KM-CLM-000550,Reserve,Indemnity,2039.29,2022-04-29,
KM-TXN-002092,KM-CLM-000728,Reserve,Medical,19717.87,2023-07-21,
KM-TXN-002093,KM-CLM-000639,Payment,Legal,5476.21,2024-01-14,CHK-194789
KM-TXN-002094,KM-CLM-000584,Payment,Medical,761.55,2022-10-01,CHK-424296
KM-TXN-002095,KM-CLM-000226,Reserve,Legal,28153.59,2022-02-26,
KM-TXN-002096,KM-CLM-000441,Payment,Expense,1073.16,2021-07-02,CHK-931377
KM-TXN-002097,KM-CLM-000474,Payment,Expense,455.27,2022-12-27,CHK-903023
KM-TXN-002098,KM-CLM-000444,Payment,Legal,10915.89,2022-12-14,CHK-248332
KM-TXN-002099,KM-CLM-000796,Reserve Change,Expense,459.8,2021-11-23,
KM-TXN-002100,KM-CLM-000412,Payment,Legal,1478.18,2022-10-25,CHK-940422
KM-TXN-002101,KM-CLM-000246,Reserve Change,Indemnity,874.15,2024-06-16,
KM-TXN-002102,KM-CLM-000583,Payment,Indemnity,564.59,2023-01-27,CHK-462914
KM-TXN-002103,KM-CLM-000707,Reserve Change,Expense,-2809.52,2023-04-23,
KM-TXN-002104,KM-CLM-000500,Recovery,Subrogation,-2798.68,2024-08-13,
KM-TXN-002105,KM-CLM-000550,Reserve Change,Expense,9295.66,2023-08-18,
KM-TXN-002106,KM-CLM-000117,Reserve Change,Medical,-5565.85,2021-08-19,
KM-TXN-002107,KM-CLM-000750,Reserve,Legal,2740.68,2022-12-14,
KM-TXN-002108,KM-CLM-000364,Reserve,Expense,4947.23,2023-06-11,
KM-TXN-002109,KM-CLM-000204,Payment,Indemnity,2300.39,2022-12-03,CHK-580995
KM-TXN-002110,KM-CLM-000351,Payment,Medical,577.98,2022-10-27,CHK-515229
KM-TXN-002111,KM-CLM-000319,Reserve Change,Legal,3252.2,2021-06-26,
KM-TXN-002112,KM-CLM-000359,Reserve,Indemnity,14603.02,2022-02-10,
KM-TXN-002113,KM-CLM-000517,Reserve Change,Indemnity,4251.56,2023-02-19,
KM-TXN-002114,KM-CLM-000489,Reserve,Indemnity,15194.61,2024-08-08,
KM-TXN-002115,KM-CLM-000669,Reserve,Legal,5551.64,2023-03-20,
KM-TXN-002116,KM-CLM-000107,Reserve Change,Legal,4952.78,2022-11-24,
KM-TXN-002117,KM-CLM-000740,Reserve,Expense,11115.54,2022-06-02,
KM-TXN-002118,KM-CLM-000654,Payment,Legal,304.71,2023-11-26,CHK-273373
KM-TXN-002119,KM-CLM-000172,Reserve,Medical,536.32,2024-01-04,
KM-TXN-002120,KM-CLM-000658,Reserve Change,Medical,1542.87,2021-07-06,
KM-TXN-002121,KM-CLM-000519,Recovery,Salvage,-2406.23,2023-11-18,
KM-TXN-002122,KM-CLM-000528,Reserve Change,Medical,2230.23,2021-06-19,
KM-TXN-002123,KM-CLM-000320,Payment,Medical,3662.78,2024-01-12,CHK-582961
KM-TXN-002124,KM-CLM-000037,Payment,Medical,507.3,2021-08-15,CHK-100884
KM-TXN-002125,KM-CLM-000499,Reserve,Legal,5437.17,2023-06-05,
KM-TXN-002126,KM-CLM-000665,Reserve,Medical,27259.57,2024-02-09,
KM-TXN-002127,KM-CLM-000265,Payment,Indemnity,3087.06,2024-07-14,CHK-790601
KM-TXN-002128,KM-CLM-000695,Payment,Legal,2049.95,2022-08-21,CHK-254655
KM-TXN-002129,KM-CLM-000668,Reserve,Medical,11982.33,2023-09-15,
KM-TXN-002130,KM-CLM-000649,Reserve,Medical,6903.69,2021-09-28,
KM-TXN-002131,KM-CLM-000402,Reserve,Medical,28618.47,2024-08-30,
KM-TXN-002132,KM-CLM-000602,Payment,Indemnity,2370.71,2021-11-10,CHK-310141
KM-TXN-002133,KM-CLM-000218,Reserve,Medical,4693.24,2022-12-19,
KM-TXN-002134,KM-CLM-000330,Reserve,Medical,1021.43,2024-07-04,
KM-TXN-002135,KM-CLM-000186,Reserve,Expense,30381.46,2023-03-06,
KM-TXN-002136,KM-CLM-000381,Reserve Change,Legal,-4702.1,2021-10-10,
KM-TXN-002137,KM-CLM-000209,Reserve,Legal,7017.89,2023-11-20,
KM-TXN-002138,KM-CLM-000563,Reserve Change,Indemnity,4004.78,2022-06-04,
KM-TXN-002139,KM-CLM-000288,Payment,Medical,15478.43,2022-11-11,CHK-280426
KM-TXN-002140,KM-CLM-000088,Payment,Indemnity,2373.11,2022-12-18,CHK-415917
KM-TXN-002141,KM-CLM-000136,Reserve,Expense,39614.02,2022-11-14,
KM-TXN-002142,KM-CLM-000158,Payment,Indemnity,1868.45,2024-03-10,CHK-422465
KM-TXN-002143,KM-CLM-000794,Reserve,Legal,2120.4,2022-02-16,
KM-TXN-002144,KM-CLM-000155,Reserve,Indemnity,311648.88,2022-09-09,
KM-TXN-002145,KM-CLM-000463,Reserve Change,Expense,-6090.43,2022-05-24,
KM-TXN-002146,KM-CLM-000220,Payment,Indemnity,60209.73,2022-03-28,CHK-184279
KM-TXN-002147,KM-CLM-000459,Reserve,Expense,56531.34,2021-09-10,
KM-TXN-002148,KM-CLM-000167,Payment,Indemnity,907.09,2022-09-20,CHK-293560
KM-TXN-002149,KM-CLM-000322,Payment,Medical,3943.48,2022-01-21,CHK-347656
KM-TXN-002150,KM-CLM-000691,Recovery,Salvage,-164.39,2021-08-18,
KM-TXN-002151,KM-CLM-000562,Payment,Legal,3683.57,2022-06-13,CHK-999428
KM-TXN-002152,KM-CLM-000512,Reserve,Indemnity,7967.68,2024-04-03,
KM-TXN-002153,KM-CLM-000087,Reserve,Indemnity,18028.54,2023-11-19,
KM-TXN-002154,KM-CLM-000545,Payment,Indemnity,1113.46,2024-08-31,CHK-313198
KM-TXN-002155,KM-CLM-000275,Payment,Expense,2188.19,2023-03-12,CHK-557754
KM-TXN-002156,KM-CLM-000141,Payment,Indemnity,3202.0,2021-08-25,CHK-194546
KM-TXN-002157,KM-CLM-000718,Recovery,Deductible,-408.11,2024-07-08,
KM-TXN-002158,KM-CLM-000736,Payment,Indemnity,9772.37,2022-09-10,CHK-859309
KM-TXN-002159,KM-CLM-000625,Payment,Indemnity,2113.64,2021-10-03,CHK-356620
KM-TXN-002160,KM-CLM-000790,Reserve Change,Medical,1721.87,2022-11-13,
KM-TXN-002161,KM-CLM-000353,Reserve,Indemnity,1409.28,2022-11-10,
KM-TXN-002162,KM-CLM-000005,Payment,Legal,249.23,2021-07-04,CHK-261625
KM-TXN-002163,KM-CLM-000382,Reserve Change,Expense,-6731.7,2023-05-25,
KM-TXN-002164,KM-CLM-000724,Payment,Legal,3698.11,2024-06-11,CHK-817974
KM-TXN-002165,KM-CLM-000768,Payment,Legal,700.4,2021-08-31,CHK-682324
KM-TXN-002166,KM-CLM-000334,Reserve,Expense,14666.43,2022-09-24,
KM-TXN-002167,KM-CLM-000475,Reserve Change,Legal,8273.71,2023-05-18,
KM-TXN-002168,KM-CLM-000030,Payment,Expense,4560.43,2022-01-10,CHK-986747
KM-TXN-002169,KM-CLM-000347,Recovery,Salvage,-1018.73,2021-11-06,
KM-TXN-002170,KM-CLM-000594,Reserve,Expense,13141.41,2024-04-04,
KM-TXN-002171,KM-CLM-000493,Reserve,Expense,25746.02,2023-11-26,
