pol_id,line_of_business,status,eff_dt,exp_dt,jurisdiction,class_cd,total_premium,named_insured,producer_code,uw_id,term_number
GLI1992308,CommAuto,Expired,2022-09-03,2023-09-03,Indiana,7219,5920.22,GLI Insured 1251,P-200,GLI-UW2,5
GLI7260367,CommAuto,Non-Renewed,2023-03-21,2024-03-20,Illinois,7219,4072.98,GLI Insured 1252,P-400,GLI-UW2,2
GLI2602061,WorkersComp,Active,2022-08-15,2023-08-15,Wisconsin,5183,32541.7,GLI Insured 1253,,GLI-UW3,1
GLI3827180,CommAuto,Non-Renewed,2023-11-06,2024-11-05,Illinois,7220,4092.66,GLI Insured 1254,P-400,,1
GLI1029006,WorkersComp,Active,2022-01-18,2023-01-18,Michigan,8017,11814.92,GLI Insured 1255,P-500,GLI-UW2,6
GLI9877176,WorkersComp,Expired,2022-02-09,2023-02-09,Illinois,5183,33350.72,GLI Insured 1256,P-200,,5
GLI1211031,CommAuto,Active,2022-05-23,2023-05-23,Indiana,7219,3193.23,GLI Insured 1257,P-100,GLI-UW2,2
GLI1078199,CommAuto,Expired,2024-01-24,2025-01-23,Indiana,7230,2970.23,GLI Insured 1258,P-200,GLI-UW2,6
GLI6483795,GenLiab,Non-Renewed,2024-02-21,2025-02-20,Michigan,58483,17004.99,GLI Insured 1259,P-300,GLI-UW1,1
GLI7455092,WorkersComp,Expired,2022-04-05,2023-04-05,Illinois,8810,1991.78,GLI Insured 1260,P-400,GLI-UW2,1
GLI6138255,GenLiab,Expired,2021-05-14,2022-05-14,Michigan,58483,4412.98,GLI Insured 1261,,GLI-UW2,3
GLI1463949,WorkersComp,Active,2023-04-21,2024-04-20,Wisconsin,7380,6274.32,GLI Insured 1262,P-500,GLI-UW3,2
GLI7288704,WorkersComp,Active,2023-03-17,2024-03-16,Minnesota,8742,3790.0,GLI Insured 1263,P-200,,2
GLI2164158,CommAuto,Active,2021-06-07,2022-06-07,Michigan,7230,5824.73,GLI Insured 1264,P-500,,3
GLI3892273,CommAuto,Active,2022-06-12,2023-06-12,Illinois,7230,2699.78,GLI Insured 1265,P-300,GLI-UW1,1
GLI4162204,GenLiab,Cancelled,2021-09-01,2022-09-01,Michigan,97047,5909.29,GLI Insured 1266,P-100,GLI-UW2,4
GLI9358431,CommAuto,Cancelled,2022-01-20,2023-01-20,Indiana,7219,2094.62,GLI Insured 1267,P-300,GLI-UW1,2
GLI4049874,WorkersComp,Non-Renewed,2021-09-06,2022-09-06,Illinois,7380,10476.86,GLI Insured 1268,P-300,GLI-UW1,6
GLI9979400,GenLiab,Active,2021-06-11,2022-06-11,Wisconsin,91580,28673.91,GLI Insured 1269,P-500,GLI-UW1,4
GLI4663705,WorkersComp,Expired,2022-07-26,2023-07-26,Indiana,9015,7729.91,GLI Insured 1270,P-200,GLI-UW2,3
GLI6792299,WorkersComp,Expired,2021-08-10,2022-08-10,Illinois,9015,8030.75,GLI Insured 1271,P-100,,1
GLI2626815,CommAuto,Expired,2024-02-09,2025-02-08,Illinois,7220,1752.79,GLI Insured 1272,P-100,GLI-UW2,6
GLI3594951,GenLiab,Active,2022-08-05,2023-08-05,Indiana,91580,10657.09,GLI Insured 1273,P-100,,1
GLI7277502,GenLiab,Cancelled,2023-09-14,2024-09-13,Indiana,41677,5069.3,GLI Insured 1274,,,1
GLI3968364,CommAuto,Active,2021-12-31,2022-12-31,Ohio,7210,5297.62,GLI Insured 1275,,GLI-UW2,1
GLI8393678,GenLiab,Active,2022-10-22,2023-10-22,Wisconsin,91580,11606.67,GLI Insured 1276,,GLI-UW3,6
GLI3977821,CommAuto,Cancelled,2021-12-16,2022-12-16,Wisconsin,7210,3544.91,GLI Insured 1277,P-200,GLI-UW1,5
GLI9511563,GenLiab,Non-Renewed,2023-08-10,2024-08-09,Michigan,58483,12292.64,GLI Insured 1278,P-100,GLI-UW2,6
GLI3497284,WorkersComp,Expired,2022-09-22,2023-09-22,Indiana,9015,21539.84,GLI Insured 1279,,GLI-UW2,3
GLI8467647,WorkersComp,Active,2022-03-16,2023-03-16,Michigan,8742,11002.42,GLI Insured 1280,,GLI-UW1,1
GLI1509048,WorkersComp,Active,2022-06-13,2023-06-13,Wisconsin,9015,,GLI Insured 1281,P-100,GLI-UW2,5
GLI1650524,GenLiab,Active,2023-06-17,2024-06-16,Wisconsin,97047,5554.14,GLI Insured 1282,P-500,GLI-UW2,2
GLI3018015,GenLiab,Non-Renewed,2022-11-29,2023-11-29,Indiana,97047,8512.72,GLI Insured 1283,P-200,GLI-UW3,2
GLI6228876,CommAuto,Active,2022-02-05,2023-02-05,Michigan,7219,5776.95,GLI Insured 1284,,,1
GLI5889399,WorkersComp,Non-Renewed,2024-01-31,2025-01-30,Illinois,8810,2237.0,GLI Insured 1285,P-100,GLI-UW3,1
GLI2808163,WorkersComp,Non-Renewed,2021-07-15,2022-07-15,Illinois,8742,4426.98,GLI Insured 1286,P-500,GLI-UW3,4
GLI6856154,GenLiab,Cancelled,2022-06-18,2023-06-18,Ohio,97047,11681.75,GLI Insured 1287,P-100,GLI-UW1,1
GLI4026890,WorkersComp,Active,2021-09-05,2022-09-05,Minnesota,9015,10130.79,GLI Insured 1288,P-300,GLI-UW2,1
GLI9698799,GenLiab,Active,2021-06-15,2022-06-15,Wisconsin,41677,4565.26,GLI Insured 1289,P-200,GLI-UW1,3
GLI3808259,WorkersComp,Expired,2022-02-24,2023-02-24,Wisconsin,7380,39565.29,GLI Insured 1290,P-300,GLI-UW1,1
GLI2673050,CommAuto,Cancelled,2022-10-12,2023-10-12,Illinois,7210,7103.87,GLI Insured 1291,P-300,GLI-UW1,1
GLI9349199,CommAuto,Non-Renewed,2023-10-20,2024-10-19,Illinois,7220,8568.77,GLI Insured 1292,P-400,GLI-UW3,5
GLI4240681,GenLiab,Active,2023-07-15,2024-07-14,Wisconsin,97047,4552.68,GLI Insured 1293,P-100,GLI-UW2,2
GLI3604706,CommAuto,Expired,2022-02-07,2023-02-07,Wisconsin,7230,5270.26,GLI Insured 1294,P-400,GLI-UW1,4
GLI6660577,CommAuto,Expired,2022-06-27,2023-06-27,Indiana,7220,3800.91,GLI Insured 1295,P-100,GLI-UW1,2
GLI8628047,CommAuto,Active,2021-04-05,2022-04-05,Michigan,7210,1949.63,GLI Insured 1296,P-100,GLI-UW3,1
GLI7523750,GenLiab,Expired,2022-04-05,2023-04-05,Ohio,58483,6358.55,GLI Insured 1297,P-400,GLI-UW3,3
GLI8515111,CommAuto,Expired,2021-08-05,2022-08-05,Indiana,7210,3864.81,GLI Insured 1298,P-100,GLI-UW2,1
GLI2952559,WorkersComp,Active,2021-07-16,2022-07-16,Illinois,8810,7578.87,GLI Insured 1299,,GLI-UW1,1
GLI2098296,CommAuto,Active,2021-09-24,2022-09-24,Illinois,7220,8050.59,GLI Insured 1300,P-500,GLI-UW1,1
GLI6676469,CommAuto,Active,2022-09-03,2023-09-03,Ohio,7220,3723.68,GLI Insured 1301,P-400,GLI-UW1,1
GLI5130922,GenLiab,Active,2022-03-02,2023-03-02,Ohio,97047,5744.8,GLI Insured 1302,P-200,GLI-UW3,2
GLI7135319,WorkersComp,Active,2024-02-27,2025-02-26,Michigan,9015,9017.21,GLI Insured 1303,P-100,GLI-UW3,1
GLI3371985,WorkersComp,Active,2021-11-10,2022-11-10,Illinois,8017,12738.93,GLI Insured 1304,,GLI-UW3,1
GLI5017327,GenLiab,Non-Renewed,2023-10-04,2024-10-03,Ohio,41677,6894.12,GLI Insured 1305,P-100,GLI-UW2,5
GLI9233723,GenLiab,Cancelled,2023-03-26,2024-03-25,Illinois,41677,9410.55,GLI Insured 1306,P-500,GLI-UW3,1
GLI4159823,CommAuto,Cancelled,2022-03-02,2023-03-02,Illinois,7219,1638.9,GLI Insured 1307,P-100,GLI-UW2,1
GLI7782771,WorkersComp,Active,2022-01-07,2023-01-07,Minnesota,8017,9226.19,GLI Insured 1308,P-200,GLI-UW1,3
GLI1697770,WorkersComp,Active,2024-02-26,2025-02-25,Ohio,5191,7325.36,GLI Insured 1309,P-400,GLI-UW1,5
GLI7011635,WorkersComp,Cancelled,2022-03-18,2023-03-18,Indiana,5183,2478.32,GLI Insured 1310,,GLI-UW3,1
GLI1983550,CommAuto,Active,2022-07-17,2023-07-17,Illinois,7219,1465.63,GLI Insured 1311,P-100,GLI-UW3,1
GLI9060167,WorkersComp,Expired,2021-03-18,2022-03-18,Michigan,9015,4604.99,GLI Insured 1312,P-200,GLI-UW1,2
GLI2657259,GenLiab,Active,2022-12-27,2023-12-27,Indiana,41677,3224.51,GLI Insured 1313,P-500,GLI-UW3,2
GLI9721531,WorkersComp,Active,2022-02-15,2023-02-15,Indiana,9015,6533.46,GLI Insured 1314,P-100,GLI-UW1,1
GLI2525946,CommAuto,Cancelled,2022-09-09,2023-09-09,Michigan,7230,4401.56,GLI Insured 1315,P-100,GLI-UW3,1
GLI6377987,CommAuto,Cancelled,2024-01-16,2025-01-15,Minnesota,7219,5686.58,GLI Insured 1316,P-100,,1
GLI9847254,CommAuto,Non-Renewed,2021-04-12,2022-04-12,Illinois,7230,1691.44,GLI Insured 1317,P-300,GLI-UW1,1
GLI9924232,CommAuto,Non-Renewed,2023-12-21,2024-12-20,Illinois,7230,2138.02,GLI Insured 1318,P-500,GLI-UW1,1
GLI9752217,CommAuto,Expired,2023-12-29,2024-12-28,Wisconsin,7220,2189.33,GLI Insured 1319,,GLI-UW2,3
GLI7613325,GenLiab,Active,2021-06-25,2022-06-25,Indiana,41677,4938.57,GLI Insured 1320,P-200,GLI-UW3,1
GLI4371081,GenLiab,Active,2023-05-16,2024-05-15,Indiana,91580,5555.03,GLI Insured 1321,P-100,GLI-UW1,2
GLI5740596,WorkersComp,Expired,2021-12-02,2022-12-02,Indiana,5191,19913.89,GLI Insured 1322,P-300,GLI-UW2,2
GLI6374017,WorkersComp,Active,2022-02-06,2023-02-06,Illinois,9015,3549.8,GLI Insured 1323,P-100,GLI-UW1,1
GLI3272904,GenLiab,Cancelled,2021-06-08,2022-06-08,Ohio,58483,10099.54,GLI Insured 1324,P-200,GLI-UW1,4
GLI8514591,CommAuto,Expired,2023-10-17,2024-10-16,Wisconsin,7210,1427.01,GLI Insured 1325,P-400,GLI-UW3,6
GLI4322585,GenLiab,Expired,2022-01-14,2023-01-14,Illinois,91580,5515.82,GLI Insured 1326,P-100,GLI-UW3,1
GLI5915038,CommAuto,Expired,2021-11-26,2022-11-26,Michigan,7210,5920.17,GLI Insured 1327,P-400,GLI-UW3,1
GLI8152449,WorkersComp,Active,2022-07-09,2023-07-09,Illinois,7380,14329.23,GLI Insured 1328,,GLI-UW1,3
GLI7781989,CommAuto,Expired,2023-03-23,2024-03-22,Michigan,7230,13147.04,GLI Insured 1329,P-500,GLI-UW3,1
GLI8300418,CommAuto,Cancelled,2022-09-23,2023-09-23,Wisconsin,7210,21257.38,GLI Insured 1330,P-200,GLI-UW2,5
GLI7326133,CommAuto,Expired,2023-10-04,2024-10-03,Illinois,7219,5344.27,GLI Insured 1331,P-300,GLI-UW2,1
GLI2382256,GenLiab,Expired,2022-07-17,2023-07-17,Wisconsin,97047,1892.09,GLI Insured 1332,P-300,GLI-UW2,3
GLI9228643,CommAuto,Active,2023-09-18,2024-09-17,Wisconsin,7220,57896.69,GLI Insured 1333,P-500,,1
GLI1399870,WorkersComp,Non-Renewed,2022-02-22,2023-02-22,Wisconsin,9015,22649.5,GLI Insured 1334,,GLI-UW3,2
GLI9241629,GenLiab,Active,2021-10-12,2022-10-12,Wisconsin,97047,12385.14,GLI Insured 1335,P-500,GLI-UW2,1
GLI2750174,CommAuto,Cancelled,2022-07-22,2023-07-22,Indiana,7210,2983.97,GLI Insured 1336,P-300,GLI-UW3,3
GLI6394118,CommAuto,Cancelled,2022-01-26,2023-01-26,Illinois,7220,3694.79,GLI Insured 1337,P-100,GLI-UW3,4
GLI9121925,CommAuto,Active,2021-05-26,2022-05-26,Michigan,7220,2258.0,GLI Insured 1338,,GLI-UW1,6
GLI7523126,CommAuto,Non-Renewed,2021-07-16,2022-07-16,Indiana,7230,6442.88,GLI Insured 1339,P-500,GLI-UW2,2
GLI6132109,CommAuto,Non-Renewed,2023-04-12,2024-04-11,Ohio,7219,2908.85,GLI Insured 1340,P-500,GLI-UW1,3
GLI9348587,CommAuto,Expired,2021-12-04,2022-12-04,Ohio,7230,6654.14,GLI Insured 1341,P-200,GLI-UW2,2
GLI5818314,GenLiab,Expired,2021-03-02,2022-03-02,Illinois,41677,3005.36,GLI Insured 1342,P-300,GLI-UW3,3
GLI1924685,WorkersComp,Non-Renewed,2022-10-10,2023-10-10,Illinois,7380,19060.93,GLI Insured 1343,P-100,,1
GLI9850822,CommAuto,Active,2023-09-30,2024-09-29,Michigan,7230,4904.73,GLI Insured 1344,,GLI-UW1,3
GLI1698478,CommAuto,Non-Renewed,2024-02-17,2025-02-16,Indiana,7220,9799.56,GLI Insured 1345,,GLI-UW1,4
GLI4155440,WorkersComp,Expired,2023-11-29,2024-11-28,Wisconsin,8742,54193.55,GLI Insured 1346,P-200,GLI-UW2,4
GLI2496317,GenLiab,Cancelled,2023-05-18,2024-05-17,Michigan,58483,6813.26,GLI Insured 1347,P-400,GLI-UW2,2
GLI6152615,WorkersComp,Expired,2023-06-06,2024-06-05,Indiana,8810,27685.3,GLI Insured 1348,P-200,GLI-UW3,1
GLI3908477,WorkersComp,Expired,2024-02-09,2025-02-08,Indiana,8742,27803.35,GLI Insured 1349,P-200,GLI-UW2,4
GLI6262234,CommAuto,Cancelled,2023-10-12,2024-10-11,Indiana,7220,3964.46,GLI Insured 1350,P-200,GLI-UW2,6
GLI1804568,WorkersComp,Expired,2024-01-29,2025-01-28,Illinois,5191,10240.67,GLI Insured 1351,P-200,GLI-UW1,2
GLI9963934,GenLiab,Active,2023-02-23,2024-02-23,Illinois,58483,6748.15,GLI Insured 1352,P-200,GLI-UW3,5
GLI1469143,CommAuto,Expired,2023-06-08,2024-06-07,Wisconsin,7210,2964.84,GLI Insured 1353,P-200,GLI-UW1,6
GLI1792011,WorkersComp,Expired,2022-07-28,2023-07-28,Illinois,5183,5517.45,GLI Insured 1354,P-500,GLI-UW1,2
GLI6082589,GenLiab,Active,2024-02-06,2025-02-05,Minnesota,41677,14468.85,GLI Insured 1355,P-200,GLI-UW2,3
GLI7457573,WorkersComp,Active,2023-06-13,2024-06-12,Illinois,5183,4275.95,GLI Insured 1356,P-500,GLI-UW2,3
GLI4158126,CommAuto,Active,2022-02-05,2023-02-05,Illinois,7219,3624.41,GLI Insured 1357,P-300,GLI-UW3,3
GLI6901647,GenLiab,Active,2023-12-26,2024-12-25,Illinois,91580,4182.5,GLI Insured 1358,P-500,GLI-UW1,1
GLI1879717,CommAuto,Active,2023-12-19,2024-12-18,Michigan,7220,5553.56,GLI Insured 1359,,,2
GLI8278024,GenLiab,Expired,2021-11-14,2022-11-14,Michigan,91580,34211.77,GLI Insured 1360,P-100,GLI-UW1,1
GLI9529114,GenLiab,Expired,2021-05-14,2022-05-14,Indiana,41677,4667.84,GLI Insured 1361,P-200,GLI-UW2,3
GLI9791000,GenLiab,Active,2022-04-28,2023-04-28,Ohio,91580,1714.41,GLI Insured 1362,P-100,GLI-UW2,5
GLI3991211,WorkersComp,Active,2021-07-29,2022-07-29,Michigan,7380,8915.72,GLI Insured 1363,P-300,,3
GLI9535334,CommAuto,Expired,2023-03-23,2024-03-22,Illinois,7210,2036.56,GLI Insured 1364,P-200,GLI-UW3,1
GLI7221393,GenLiab,Expired,2022-11-02,2023-11-02,Indiana,41677,6671.42,GLI Insured 1365,P-300,GLI-UW1,5
GLI1750288,GenLiab,Active,2021-10-23,2022-10-23,Ohio,91580,2952.53,GLI Insured 1366,P-500,GLI-UW2,1
GLI4598598,GenLiab,Active,2023-06-23,2024-06-22,Illinois,58483,6188.6,GLI Insured 1367,P-300,GLI-UW2,5
GLI2655084,GenLiab,Active,2023-04-23,2024-04-22,Illinois,58483,2090.32,GLI Insured 1368,P-200,GLI-UW3,3
GLI8671109,GenLiab,Cancelled,2023-04-09,2024-04-08,Indiana,97047,4391.17,GLI Insured 1369,P-100,GLI-UW2,3
GLI4115619,WorkersComp,Expired,2022-11-04,2023-11-04,Wisconsin,9015,3315.61,GLI Insured 1370,P-100,GLI-UW2,3
GLI4717279,WorkersComp,Active,2023-04-05,2024-04-04,Michigan,8017,25032.18,GLI Insured 1371,P-400,GLI-UW3,1
GLI6373918,WorkersComp,Active,2021-04-18,2022-04-18,Ohio,8742,4222.68,GLI Insured 1372,P-100,GLI-UW2,2
GLI2224124,WorkersComp,Non-Renewed,2022-12-05,2023-12-05,Illinois,9015,13346.25,GLI Insured 1373,,,1
GLI4415979,WorkersComp,Expired,2023-11-23,2024-11-22,Indiana,9015,9520.03,GLI Insured 1374,P-300,,3
GLI9309339,WorkersComp,Active,2022-04-11,2023-04-11,Illinois,8742,9691.67,GLI Insured 1375,P-200,GLI-UW3,2
GLI4468470,WorkersComp,Cancelled,2021-04-02,2022-04-02,Illinois,5191,,GLI Insured 1376,P-100,,3
GLI1261602,GenLiab,Active,2022-05-16,2023-05-16,Indiana,97047,8798.94,GLI Insured 1377,P-300,GLI-UW2,6
GLI1758898,WorkersComp,Expired,2023-08-09,2024-08-08,Illinois,8017,26253.78,GLI Insured 1378,P-500,GLI-UW2,2
GLI7400318,WorkersComp,Active,2021-12-27,2022-12-27,Indiana,8742,18769.79,GLI Insured 1379,,GLI-UW1,3
GLI4456607,GenLiab,Active,2023-09-08,2024-09-07,Illinois,58483,18413.43,GLI Insured 1380,P-100,,4
GLI2951710,GenLiab,Expired,2021-12-12,2022-12-12,Illinois,41677,2318.75,GLI Insured 1381,P-500,GLI-UW2,1
GLI5872802,WorkersComp,Active,2022-11-09,2023-11-09,Illinois,7380,,GLI Insured 1382,P-200,GLI-UW2,4
GLI1079503,WorkersComp,Active,2023-05-21,2024-05-20,Ohio,7380,36006.58,GLI Insured 1383,P-200,,1
GLI5033031,WorkersComp,Non-Renewed,2022-07-14,2023-07-14,Wisconsin,5191,13443.35,GLI Insured 1384,P-300,GLI-UW3,2
GLI6549075,WorkersComp,Active,2021-12-17,2022-12-17,Wisconsin,7380,3110.03,GLI Insured 1385,,GLI-UW2,6
GLI3970536,WorkersComp,Expired,2021-04-03,2022-04-03,Michigan,8810,6300.65,GLI Insured 1386,P-200,GLI-UW1,6
GLI7541701,CommAuto,Active,2022-06-09,2023-06-09,Michigan,7230,5860.06,GLI Insured 1387,P-100,GLI-UW1,2
GLI4831443,GenLiab,Non-Renewed,2023-08-17,2024-08-16,Illinois,91580,5231.0,GLI Insured 1388,P-300,GLI-UW2,1
GLI7237496,CommAuto,Non-Renewed,2022-07-31,2023-07-31,Ohio,7219,6177.64,GLI Insured 1389,P-500,GLI-UW2,5
GLI7743748,CommAuto,Active,2023-11-22,2024-11-21,Minnesota,7220,1768.3,GLI Insured 1390,P-400,GLI-UW1,5
GLI1750894,WorkersComp,Expired,2023-05-27,2024-05-26,Wisconsin,8017,7886.04,GLI Insured 1391,P-200,GLI-UW2,3
GLI3616054,CommAuto,Expired,2023-10-12,2024-10-11,Wisconsin,7210,4369.2,GLI Insured 1392,,GLI-UW1,1
GLI3376818,CommAuto,Active,2023-10-09,2024-10-08,Ohio,7230,2453.6,GLI Insured 1393,,GLI-UW1,4
GLI5130100,CommAuto,Expired,2023-03-31,2024-03-30,Wisconsin,7219,3300.0,GLI Insured 1394,P-500,GLI-UW3,1
GLI5331630,GenLiab,Cancelled,2022-04-24,2023-04-24,Ohio,58483,3749.4,GLI Insured 1395,P-500,GLI-UW2,5
GLI8094088,WorkersComp,Active,2023-10-05,2024-10-04,Illinois,5183,2985.59,GLI Insured 1396,P-500,GLI-UW2,2
GLI6196562,GenLiab,Cancelled,2021-11-23,2022-11-23,Michigan,97047,3314.46,GLI Insured 1397,P-200,GLI-UW1,3
GLI4437253,GenLiab,Active,2023-06-30,2024-06-29,Minnesota,58483,6328.23,GLI Insured 1398,P-100,,1
GLI5573719,WorkersComp,Expired,2021-06-14,2022-06-14,Wisconsin,5183,3370.8,GLI Insured 1399,P-300,,2
GLI7865293,WorkersComp,Active,2022-07-16,2023-07-16,Wisconsin,8017,4414.3,GLI Insured 1400,,GLI-UW2,4
GLI1171587,WorkersComp,Active,2021-12-24,2022-12-24,Michigan,5191,1750.01,GLI Insured 1401,P-500,,2
GLI7977432,CommAuto,Active,2021-09-24,2022-09-24,Minnesota,7219,11028.17,GLI Insured 1402,P-100,GLI-UW2,4
GLI7939725,WorkersComp,Active,2022-10-27,2023-10-27,Illinois,7380,18646.6,GLI Insured 1403,P-100,GLI-UW1,3
GLI7327221,WorkersComp,Expired,2023-04-06,2024-04-05,Minnesota,9015,23963.63,GLI Insured 1404,P-500,GLI-UW1,1
GLI5665520,GenLiab,Active,2021-06-17,2022-06-17,Indiana,91580,7250.7,GLI Insured 1405,P-400,GLI-UW1,3
GLI4179223,WorkersComp,Active,2023-02-16,2024-02-16,Minnesota,9015,10561.77,GLI Insured 1406,P-200,GLI-UW3,3
GLI9190913,WorkersComp,Active,2023-10-09,2024-10-08,Indiana,5183,6700.62,GLI Insured 1407,P-300,GLI-UW2,2
GLI5251774,GenLiab,Active,2023-05-01,2024-04-30,Indiana,97047,15370.55,GLI Insured 1408,P-200,GLI-UW3,2
GLI1174981,GenLiab,Expired,2023-08-05,2024-08-04,Ohio,91580,5535.17,GLI Insured 1409,,GLI-UW2,1
GLI7634860,WorkersComp,Active,2021-08-07,2022-08-07,Illinois,8017,1388.15,GLI Insured 1410,P-500,GLI-UW2,2
GLI1701276,WorkersComp,Expired,2022-10-24,2023-10-24,Minnesota,8810,1422.79,GLI Insured 1411,,GLI-UW1,2
GLI8535120,GenLiab,Expired,2023-02-25,2024-02-25,Illinois,58483,7264.5,GLI Insured 1412,P-100,GLI-UW1,6
GLI3162385,GenLiab,Cancelled,2024-01-14,2025-01-13,Illinois,41677,2520.79,GLI Insured 1413,P-500,GLI-UW3,3
GLI4740892,GenLiab,Active,2023-11-03,2024-11-02,Indiana,91580,5871.74,GLI Insured 1414,P-300,GLI-UW3,2
GLI2183202,WorkersComp,Expired,2021-05-22,2022-05-22,Illinois,7380,16042.51,GLI Insured 1415,P-200,GLI-UW2,4
GLI2918984,GenLiab,Active,2023-11-07,2024-11-06,Indiana,91580,2797.17,GLI Insured 1416,P-300,GLI-UW1,4
GLI2934050,CommAuto,Active,2021-07-17,2022-07-17,Indiana,7219,3262.63,GLI Insured 1417,,GLI-UW1,2
GLI3666299,GenLiab,Expired,2023-02-20,2024-02-20,Illinois,58483,4400.22,GLI Insured 1418,P-400,,1
GLI9196287,CommAuto,Expired,2023-01-08,2024-01-08,Illinois,7220,2193.77,GLI Insured 1419,P-200,GLI-UW1,4
GLI2115690,CommAuto,Active,2022-04-01,2023-04-01,Michigan,7230,1479.71,GLI Insured 1420,,GLI-UW1,1
GLI4076246,WorkersComp,Cancelled,2022-11-26,2023-11-26,Ohio,9015,3031.57,GLI Insured 1421,P-200,GLI-UW2,4
GLI6492500,WorkersComp,Expired,2024-01-02,2025-01-01,Ohio,5191,2112.71,GLI Insured 1422,P-500,GLI-UW1,2
GLI3807947,CommAuto,Active,2022-02-03,2023-02-03,Illinois,7219,3553.18,GLI Insured 1423,P-500,,3
GLI5303341,WorkersComp,Active,2021-03-23,2022-03-23,Minnesota,5191,6821.77,GLI Insured 1424,P-400,GLI-UW2,3
GLI7680763,CommAuto,Active,2021-09-24,2022-09-24,Wisconsin,7220,2782.75,GLI Insured 1425,P-400,,1
GLI5778264,WorkersComp,Active,2021-12-24,2022-12-24,Wisconsin,7380,2257.31,GLI Insured 1426,P-100,GLI-UW3,2
GLI9996951,GenLiab,Active,2022-09-04,2023-09-04,Illinois,97047,13151.21,GLI Insured 1427,,GLI-UW3,3
GLI5805648,WorkersComp,Active,2021-07-01,2022-07-01,Wisconsin,5183,4626.96,GLI Insured 1428,P-100,GLI-UW3,4
GLI5776554,GenLiab,Active,2021-04-20,2022-04-20,Michigan,58483,42331.59,GLI Insured 1429,P-300,GLI-UW3,3
GLI5387228,GenLiab,Active,2024-01-08,2025-01-07,Michigan,58483,10852.37,GLI Insured 1430,P-200,GLI-UW1,5
GLI2820194,WorkersComp,Active,2022-05-22,2023-05-22,Ohio,9015,1266.49,GLI Insured 1431,P-100,GLI-UW2,1
GLI3003211,WorkersComp,Active,2024-02-01,2025-01-31,Michigan,7380,24612.05,GLI Insured 1432,P-300,GLI-UW1,1
GLI7625427,GenLiab,Active,2023-03-31,2024-03-30,Wisconsin,97047,,GLI Insured 1433,P-500,GLI-UW2,3
GLI4391113,WorkersComp,Expired,2021-04-19,2022-04-19,Michigan,7380,3518.41,GLI Insured 1434,P-200,GLI-UW2,2
GLI2451280,WorkersComp,Active,2023-09-05,2024-09-04,Illinois,9015,6343.25,GLI Insured 1435,P-100,GLI-UW1,2
GLI9354503,WorkersComp,Expired,2023-06-05,2024-06-04,Michigan,5191,22480.83,GLI Insured 1436,P-400,GLI-UW1,3
GLI4368666,CommAuto,Non-Renewed,2023-01-14,2024-01-14,Wisconsin,7219,5804.38,GLI Insured 1437,P-500,GLI-UW1,6
GLI3132636,WorkersComp,Active,2023-09-29,2024-09-28,Illinois,7380,9549.33,GLI Insured 1438,P-200,,1
GLI9694382,GenLiab,Active,2023-02-09,2024-02-09,Wisconsin,41677,2814.37,GLI Insured 1439,P-400,GLI-UW3,1
GLI1598865,GenLiab,Expired,2022-12-29,2023-12-29,Ohio,58483,11550.65,GLI Insured 1440,P-100,GLI-UW3,4
GLI8867792,GenLiab,Active,2022-10-05,2023-10-05,Michigan,91580,2471.92,GLI Insured 1441,P-200,GLI-UW1,1
GLI9033263,WorkersComp,Active,2023-03-24,2024-03-23,Minnesota,7380,20714.71,GLI Insured 1442,P-300,GLI-UW1,2
GLI2834486,GenLiab,Active,2021-06-13,2022-06-13,Wisconsin,58483,7090.53,GLI Insured 1443,P-500,GLI-UW1,4
GLI2869093,CommAuto,Active,2024-01-23,2025-01-22,Minnesota,7219,2651.84,GLI Insured 1444,P-200,GLI-UW2,1
GLI4836027,GenLiab,Active,2021-11-08,2022-11-08,Wisconsin,41677,29744.93,GLI Insured 1445,P-300,GLI-UW2,1
GLI1638058,CommAuto,Non-Renewed,2023-08-15,2024-08-14,Indiana,7210,7619.29,GLI Insured 1446,P-400,GLI-UW3,2
GLI7510631,WorkersComp,Active,2023-11-24,2024-11-23,Wisconsin,9015,13396.8,GLI Insured 1447,P-400,GLI-UW3,1
GLI4095032,GenLiab,Expired,2023-08-05,2024-08-04,Illinois,91580,5899.78,GLI Insured 1448,P-300,GLI-UW1,3
GLI2402709,CommAuto,Active,2024-01-17,2025-01-16,Ohio,7210,1806.92,GLI Insured 1449,P-200,,1
GLI2130790,GenLiab,Active,2021-05-14,2022-05-14,Indiana,41677,5598.5,GLI Insured 1450,P-400,GLI-UW3,1
GLI5055922,WorkersComp,Active,2024-01-01,2024-12-31,Ohio,8810,34330.97,GLI Insured 1451,P-500,GLI-UW3,3
GLI8314004,GenLiab,Cancelled,2021-07-16,2022-07-16,Wisconsin,41677,1804.35,GLI Insured 1452,P-100,GLI-UW1,6
GLI7222701,WorkersComp,Active,2022-01-09,2023-01-09,Indiana,7380,13501.48,GLI Insured 1453,P-200,,5
GLI8350241,WorkersComp,Active,2023-04-13,2024-04-12,Illinois,7380,28420.78,GLI Insured 1454,P-400,GLI-UW2,4
GLI3395093,CommAuto,Active,2023-01-06,2024-01-06,Illinois,7210,11059.33,GLI Insured 1455,P-500,GLI-UW1,2
GLI8415929,CommAuto,Active,2023-08-18,2024-08-17,Ohio,7220,2142.95,GLI Insured 1456,P-500,GLI-UW3,1
